property_id,lat,lng,guests,init_price
9223556,-33.883137,151.25912,10,0
9219175,-28.509798,153.55096,8,198
9069025,-33.44713,151.44145,6,314
4836478,-36.696087,149.97621,8,250
4823821,-32.821476,151.35867,6,127
9177235,-32.899193,151.27962,10,299
9220071,-33.71643,151.29958,4,199
9094303,-33.451183,151.44458,7,277
9222404,-30.747364,152.996,5,107
9217684,-31.996851,152.57124,10,237
9119704,-33.44794,151.44118,6,329
9223746,-33.6725,150.281,4,244
9223368,-33.872433,151.22246,3,132
9223438,-28.64897,153.61609,6,213
9171639,-33.79922,151.00734,6,184
9212109,-35.1967,150.55501,8,123
9222533,-34.618378,149.65746,10,508
9224245,-35.701,150.23169,6,175
9185277,-35.73373,150.20529,4,108
9226504,-33.893948,151.26839,5,223
9113896,-30.748009,152.99875,6,208
9223212,-30.749699,152.9938,7,121
9225421,-36.207817,150.12068,6,137
9192758,-31.462646,152.9107,8,358
9226858,-33.90232,151.21124,5,242
9134560,-33.8884,151.20026,4,175
9226378,-32.04207,152.54091,8,136
9217201,-30.304514,153.13535,7,254
9217697,-28.496437,153.55055,8,379
9227744,-33.917778,151.25693,6,338
9224443,-33.81912,151.00241,3,142
9220236,-33.447968,151.44324,6,250
9112003,-28.686953,153.38994,8,272
9223884,-32.92988,151.78445,4,265
9222028,-28.510744,153.55081,6,187
9221651,-30.41726,152.77426,4,180
9022425,-30.2885,153.136,5,135
9137404,-33.952156,150.88356,10,270
9216678,-33.845276,151.22507,2,258
9187095,-36.891872,149.90834,6,210
9225636,-33.885914,151.27704,10,395
9186471,-36.895058,149.91573,4,107
9224357,-33.429604,151.44522,6,402
9212536,-28.636429,153.54617,14,1215
9226401,-35.984146,146.0109,10,500
9200638,-30.247875,153.13435,4,131
9226198,-33.352383,151.50357,9,537
9113775,-34.854755,150.73972,32,130
9061344,-32.709526,152.07185,6,426
9206021,-32.54247,149.5271,2,330
9222429,-33.881554,151.17636,4,162
9226642,-33.825695,151.13351,7,0
9224548,-33.48308,151.4326,10,654
9224297,-31.442825,152.91676,11,426
9154192,-32.80835,151.31744,8,1061
9225332,-33.48885,151.43367,10,374
9197351,-30.247814,153.13443,5,121
9003094,-33.49706,150.26808,20,374
9203671,-33.472015,151.4364,6,412
9219166,-28.288687,153.57602,8,411
9200620,-30.247875,153.13435,4,131
9225334,-33.449097,151.44566,4,274
9190440,-33.89268,151.2779,5,483
9220751,-35.32929,150.47354,8,221
9223824,-33.89437,151.27248,6,335
4839482,-35.05815,150.67293,12,532
9184643,-33.515537,151.35764,8,400
9222201,-35.62833,144.13388,10,220
9218884,-35.7814,150.23137,18,405
9212242,-33.474686,151.43665,8,0
9208154,-33.5595,150.8081,6,81
9225480,-37.24546,149.91812,7,250
9223723,-34.74529,150.821,6,510
9224059,-34.49607,150.40764,11,1327
9196837,-36.89768,149.91222,9,144
9173039,-33.27796,149.09293,4,230
9217731,-33.9004,151.206,5,172
9223755,-35.802814,150.22963,11,502
9171021,-34.813606,150.56226,2,274
9208599,-33.821793,150.97563,10,336
9190961,-32.67673,152.04478,9,170
9203162,-33.93095,151.19502,2,0
9091886,-33.7248,150.31,8,458
9222439,-32.386856,152.50146,12,300
9212919,-33.461895,151.43652,5,514
9005310,-33.8691,151.204,2,151
9173139,-28.636536,153.60158,14,918
9062041,-36.35945,148.7697,8,314
9167575,-35.815575,150.22285,8,213
9222324,-35.32997,150.47212,6,302
9220036,-35.047653,150.67163,8,716
9074043,-33.466076,151.43277,8,462
9227352,-33.647903,151.3141,8,612
9199663,-33.9461,151.243,10,1327
9222385,-33.706203,150.30688,10,259
9185378,-33.465504,151.43376,4,188
9087106,-35.088825,150.63997,9,463
9178117,-30.288511,153.1362,7,145
9158606,-36.212704,150.08961,6,160
9207235,-33.849983,151.21524,4,423
9202044,-33.849945,150.96518,10,336
9200846,-32.7769,152.083,8,480
9222048,-28.66282,153.6162,11,821
9187111,-35.563324,150.27715,4,303
9218805,-32.219368,149.80818,3,106
9183917,-36.07978,146.90929,3,85
9177086,-33.876408,151.22166,3,146
9185926,-33.44834,151.44443,4,214
9216975,-35.10614,150.62318,6,153
9220934,-28.63595,153.63557,8,1160
9200539,-30.247875,153.13435,3,101
9192458,-33.904667,151.26172,6,233
9103336,-33.52867,151.3609,10,358
9029857,-32.73405,151.31732,4,650
9182443,-32.82576,151.35152,4,109
9160320,-32.020397,149.39769,3,95
9072838,-36.36506,148.82593,4,290
9207472,-32.73242,152.10887,3,300
9167190,-33.522926,151.34015,7,267
9221722,-33.791763,151.19693,4,117
9217655,-33.854,150.986,10,336
9213347,-32.539707,151.50887,4,160
9217835,-33.88462,151.20282,8,404
9216772,-28.7957,153.594,6,269
9156034,-34.668846,150.85124,4,386
9210086,-33.599724,151.31877,4,224
9214669,-33.87629,151.2162,4,0
9204377,-30.30211,153.13387,6,281
9178405,-33.915737,151.25273,8,874
9203846,-32.380665,152.50581,11,295
9117375,-33.673817,151.3186,6,430
9133775,-31.409092,152.89854,6,104
9196781,-34.89053,150.61407,14,162
9219043,-30.248125,153.14224,8,441
9169722,-35.3205,150.47798,10,466
9218695,-33.42134,149.56606,12,1050
9220941,-33.832016,148.70076,4,87
9184760,-33.923176,151.25705,2,188
9221944,-28.281631,153.57353,5,150
9192814,-33.876408,151.22166,4,242
9117612,-31.4439,152.924,7,228
9216949,-33.222523,151.53456,4,125
9210788,-32.5838,149.652,10,750
9203791,-33.3133,151.52,7,479
9133739,-31.470861,152.93109,7,108
9020132,-34.7455,150.543,9,455
9174168,-33.5202,151.3616,4,325
9211153,-36.8878,149.911,4,190
9200612,-30.247875,153.13435,3,101
9033506,-37.04501,149.92157,4,402
9196353,-34.615,150.44394,4,315
9119157,-33.48866,151.43018,8,296
9184714,-33.902794,151.26155,8,606
9200892,-32.7769,152.083,22,935
9105422,-30.064394,153.20226,8,570
9214150,-30.293406,153.00163,7,221
9187332,-33.910442,151.25995,10,0
9102757,-33.528336,151.34225,8,363
9186780,-35.562836,150.27603,2,193
9198434,-33.87847,151.25731,8,1102
9158799,-33.895298,151.17776,2,176
9221034,-35.1099,147.371,9,124
9179064,-34.485546,150.33832,10,757
9210206,-34.772953,150.68044,2,155
9215523,-28.3179,153.331,5,165
4822100,-31.050373,153.04445,8,180
9186085,-30.823156,152.99055,6,90
9115970,-35.10487,150.63812,8,217
9190837,-35.05914,150.67404,7,702
9136627,-37.067837,149.89633,8,163
9218628,-30.24603,153.14412,4,151
9102737,-33.52525,151.36548,10,709
9199238,-35.2056,150.54752,5,191
9174187,-34.78112,150.73682,4,352
9214467,-35.303074,148.22398,2,145
9212466,-33.9132,151.242,8,0
9102753,-33.525642,151.34424,8,506
9197735,-33.79638,151.28647,2,0
9196729,-33.29175,148.947,6,182
9224873,-33.91651,151.25262,5,234
9212343,-33.45332,151.44293,8,429
9156894,-33.81115,151.15718,8,400
9209523,-30.308975,153.13472,4,141
9195701,-32.654552,151.44336,2,171
9225459,-35.69805,150.19212,10,430
4833556,-33.893486,151.27104,6,430
9166053,-28.29575,153.57585,2,280
9186090,-30.791407,152.98871,4,113
9200536,-30.308975,153.13472,10,0
9163496,-33.52457,151.37152,8,482
9198999,-33.942436,150.8413,12,270
9014222,-34.7085,150.533,10,774
9133746,-31.431906,152.91765,4,65
9159492,-30.27527,153.13957,8,160
9179224,-35.32196,150.40204,2,230
9181694,-33.95861,151.02145,12,336
9195133,-31.637674,152.81541,7,115
9223344,-33.520382,151.36192,6,292
9216534,-28.7957,153.594,8,339
9189225,-30.483358,152.88216,8,527
9218291,-30.075129,153.19875,6,125
9211077,-36.89369,149.90767,10,180
4837544,-36.452263,148.61122,4,138
9072828,-35.736374,150.20773,6,118
9220909,-32.7317,151.39346,2,220
9199089,-33.942436,150.8413,12,270
9205993,-33.893513,151.26346,2,117
9122337,-35.62947,144.13264,4,105
9063932,-28.6444,153.61,6,177
9208701,-29.732197,151.7266,8,230
9195102,-33.913475,151.26247,9,1174
9197161,-30.851242,153.00006,6,107
9180673,-33.80475,151.26433,8,701
9223618,-37.06757,149.89796,6,131
9210162,-31.474857,152.93213,6,171
9080281,-31.441595,152.9244,6,100
9087104,-35.085484,150.63885,2,248
9222909,-31.402685,152.9024,10,115
9202024,-33.8704,151.269,8,0
4849862,-34.509624,150.40417,2,230
9187289,-36.07974,146.90929,2,101
9209359,-31.458334,152.92607,10,230
9082887,-37.063953,149.9069,9,163
9186420,-36.892815,149.9247,5,150
9050123,-34.741425,150.53891,10,814
9214660,-35.008434,150.65753,6,193
9209605,-33.6418,151.29,12,1576
9217808,-28.539865,153.54823,7,109
9205460,-31.63406,152.82419,10,155
9206240,-33.7956,151.185,2,120
9195928,-28.276833,153.5771,4,205
9088648,-34.211205,151.00027,2,165
9023891,-33.7991,151.286,3,128
9011541,-33.547,150.065,4,328
9205458,-31.447958,152.92981,6,258
9218000,-37.066097,149.89114,9,0
9208600,-33.821407,150.97572,10,336
9197589,-33.89744,151.2507,6,520
9100317,-35.1583,150.587,8,285
9015543,-34.7542,150.49,6,145
9217735,-35.987045,146.00645,8,450
9197779,-33.346737,151.50221,4,87
4825858,-36.826565,149.92743,8,227
9157770,-28.6488,153.62073,10,536
9200601,-30.247875,153.13435,4,116
9097241,-30.275846,153.13882,12,0
9213249,-34.4778,150.418,16,1976
9156032,-34.667763,150.85143,2,217
9185605,-29.689379,152.92906,7,163
9140196,-33.731266,150.31525,6,577
9109545,-33.3908,150.988,30,419
9028734,-33.416733,151.45708,10,853
9217745,-31.97579,152.58531,5,211
9150251,-33.798088,151.18118,3,145
9184354,-33.86833,151.28284,8,520
9200599,-30.247875,153.13435,3,121
9147949,-34.999725,150.72028,8,200
9189399,-33.449192,151.4471,4,180
9212637,-33.523952,151.3756,6,255
9007041,-33.1055,151.563,8,264
9033225,-33.70469,150.3274,2,190
9190723,-34.596,150.34682,8,413
9178196,-28.634285,153.42223,4,413
9217616,-28.496788,153.5465,6,183
9063691,-35.022396,150.67152,6,305
9109215,-32.683636,151.26167,32,1556
9206983,-33.904118,151.0815,10,336
9215536,-33.8383,151.206,2,118
9186049,-35.20284,150.04984,2,87
9213207,-33.96486,151.10133,6,302
9217736,-33.938957,151.25766,2,81
9205177,-36.427456,150.082,2,152
9199703,-33.9605,151.155,6,245
9131407,-33.72434,150.30873,6,258
9010071,-34.745037,150.5619,4,331
9203053,-35.31353,150.47314,10,157
9189049,-33.447014,151.44237,7,246
9134294,-31.634867,152.82518,10,113
9212034,-33.41801,149.5716,6,144
9200361,-33.8857,151.28,2,154
9200227,-33.95959,151.12859,5,107
9178084,-30.288511,153.1362,2,115
9199107,-33.952366,150.88362,10,270
9213970,-33.469696,151.433,8,298
9162240,-33.346645,151.49937,2,220
9223803,-31.883944,152.65526,7,130
9207474,-32.73242,152.10887,6,385
9188068,-35.30711,150.46938,6,148
9188873,-35.20396,150.04984,2,87
9209969,-34.06019,151.15419,2,190
9141048,-34.3247,150.91473,8,329
9117840,-36.324165,150.06137,2,120
9163698,-28.249947,153.49757,2,140
9188922,-35.982693,146.01501,4,100
9215209,-33.8446,151.204,4,148
9213714,-34.735256,150.53235,2,324
9007911,-34.745247,150.56148,5,325
9021160,-35.3331,148.353,3,252
9102731,-33.530018,151.35992,4,167
9117744,-36.4273,150.082,8,215
9208796,-30.7467,152.993,7,147
9133753,-31.428305,152.91182,5,83
9200789,-32.772644,152.06805,6,205
9224784,-32.753017,151.38261,16,1064
9189509,-32.747482,151.10374,6,219
9002660,-30.549839,151.65143,6,144
9219195,-27.484535,153.00017,4,218
9195727,-32.654263,151.44225,2,171
9198986,-33.942436,150.8413,12,270
9065540,-34.3318,150.923,2,195
9186100,-30.745014,152.99489,8,231
9188049,-28.280346,153.57526,8,275
9198660,-33.84873,151.27771,2,321
9210099,-33.59965,151.31906,5,325
9191708,-33.82252,151.19377,3,164
9101772,-32.9368,151.463,20,100
9206515,-36.196144,150.12807,8,170
9221355,-28.302492,153.5726,10,291
9220451,-33.869263,151.2263,2,243
9216930,-36.3695,148.83,8,410
9218934,-30.747732,152.99591,4,210
9195917,-30.370745,152.89313,6,298
9219260,-33.46625,151.42592,7,259
9075166,-31.9491,141.458,4,210
9176485,-37.065304,149.90143,5,250
9225602,-33.847275,151.03368,6,137
9218158,-36.417725,148.61343,4,144
9003797,-35.085423,150.63905,2,281
9190589,-35.995586,148.65315,4,170
9198981,-33.942436,150.8413,12,270
9204040,-35.329964,150.46964,8,600
9213523,-35.1099,147.371,11,156
9213137,-35.085716,150.68938,2,353
9084662,-36.4073,148.63536,4,144
9188392,-33.522648,151.36407,5,209
9085679,-33.8945,151.266,4,204
9218872,-33.8631,151.171,6,350
9216328,-30.24603,153.14412,6,221
9217045,-33.360146,150.95169,10,1078
9219667,-28.489403,153.47662,2,181
9216877,-28.6434,153.612,10,700
9014330,-35.3031,148.224,18,570
9189626,-28.569778,153.41765,4,14
9192964,-32.632492,151.49884,6,240
9097692,-32.4906,151.52293,4,300
9217675,-28.507175,153.5483,4,133
9203021,-31.6502,152.798,7,152
9196290,-33.91894,151.25443,6,546
9196881,-32.77477,152.0799,5,106
9205679,-33.145786,151.5378,6,250
9210253,-35.0695,150.675,10,888
9131139,-35.071613,150.6734,10,885
9060061,-33.470646,151.43874,10,955
9185450,-33.856907,151.20215,6,421
9198095,-33.83802,151.22656,4,230
9091508,-35.71003,150.17958,18,481
9008586,-35.3339,148.354,26,485
9063098,-33.593506,151.31926,7,535
9182371,-32.284275,151.79488,2,150
9216951,-33.91355,151.25346,2,150
9222276,-33.45405,151.44606,8,824
9215888,-28.312399,153.57097,6,250
9202275,-31.6502,152.798,7,135
9223197,-33.27995,149.10098,4,175
9203515,-33.9023,151.264,6,0
9190052,-32.74702,151.06815,25,0
9183927,-36.07958,146.90932,2,85
9189492,-34.69174,150.15625,8,249
9140300,-33.527336,151.34561,10,506
9224344,-33.798996,151.28624,2,146
9217673,-33.3572,151.5,12,973
9173447,-33.12423,151.61671,4,199
9216683,-33.8728,151.204,4,219
9223429,-33.730164,150.31458,3,129
9198942,-35.333763,150.47314,16,505
9051405,-33.7965,151.286,3,149
9031187,-34.9376,150.771,6,205
9224380,-34.292564,150.94524,10,429
9187199,-33.49492,151.4214,2,245
9133768,-31.432123,152.90082,4,72
9219821,-37.070236,149.90883,4,111
9194756,-32.190964,152.53291,2,118
9225742,-33.59797,151.32002,6,608
9185768,-32.327732,151.76314,4,170
9146129,-28.5398,153.55,2,161
9105219,-34.54629,150.86969,4,141
9133742,-31.432505,152.90538,6,80
9022368,-33.83919,148.69092,2,300
9202364,-33.9461,151.243,3,152
9220910,-32.7317,151.39346,2,220
9212801,-35.10035,147.36603,4,145
9222000,-33.447716,149.18484,6,450
9208838,-32.522743,151.55334,6,288
9210899,-33.7102,150.375,8,233
9219755,-35.0388,150.671,6,807
9151138,-34.785294,150.6678,6,309
9099903,-33.44727,151.44072,6,436
9162272,-36.7514,149.671,2,84
9188546,-34.725792,150.68404,5,348
9212463,-33.529926,151.36487,3,150
9217678,-33.8891,151.27538,2,135
9205021,-37.05169,149.89883,6,246
9213766,-30.108757,153.20088,4,209
9221843,-32.71846,152.15584,10,263
9108021,-33.64889,151.32063,5,160
9136541,-33.550266,151.26984,6,535
9208213,-34.4778,150.418,4,234
9020077,-36.500984,148.30827,12,1100
9220207,-31.916807,152.45088,6,112
9203059,-33.874073,151.19728,2,168
9224801,-33.747627,150.6995,6,131
9203532,-30.7467,152.993,4,122
9211440,-33.449234,151.44794,6,952
9169788,-33.889236,151.24603,5,257
9213127,-35.0695,150.675,12,201
9186451,-36.8908,149.9264,6,123
9111655,-29.060362,152.01848,2,185
9194744,-32.190964,152.53291,4,118
9226071,-36.8878,149.911,8,250
9025428,-32.665,152.043,8,160
9223549,-33.962475,150.89676,10,270
9101677,-33.44947,151.44656,5,228
9170314,-32.24888,151.68997,2,230
9152638,-35.050655,150.67325,6,703
9213787,-30.645132,153.00348,2,181
9216698,-28.362,153.576,7,150
9069733,-28.644968,153.4528,8,561
9162579,-35.317486,150.44176,6,282
9214567,-28.685724,153.61089,3,130
9212522,-36.92816,149.63506,6,101
9169269,-34.73919,150.54005,9,450
9177410,-35.982693,146.01501,4,101
9186478,-37.065403,149.89955,11,160
9034294,-35.0545,150.675,10,255
9108970,-30.0792,153.201,4,144
9206492,-32.59533,149.5866,6,430
9195098,-32.726673,151.35738,2,281
9190397,-33.9313,151.256,7,0
9201453,-34.380955,150.9136,4,203
9121987,-36.93351,149.8634,6,193
9208295,-31.642002,152.83331,9,128
9223701,-33.31334,151.52274,6,385
9223255,-35.015675,150.81815,6,255
9189611,-28.504503,152.17867,3,150
9161032,-35.137466,147.3862,5,170
9084761,-33.44713,151.44145,7,294
9213895,-35.6018,150.216,2,202
9179646,-32.717506,152.15283,4,140
9090015,-31.9804,141.461,8,299
9217977,-35.08046,150.68848,10,793
9171022,-34.331844,150.92326,2,175
9218099,-30.51653,151.66638,6,174
9221987,-33.676254,151.31503,4,224
9191661,-30.560507,153.0074,6,110
9186427,-36.89455,149.91222,4,107
9224679,-33.96529,150.89455,8,270
9219967,-33.41633,149.57362,4,185
9050461,-28.5176,153.555,2,195
9217505,-34.579,150.868,8,374
9191306,-28.362028,153.57593,8,173
9156827,-34.723007,150.4136,2,140
9138283,-35.11824,147.35982,5,150
9121712,-33.97663,150.89151,11,204
9217660,-34.559315,150.36769,3,220
9016337,-33.731,150.23,12,350
9195097,-33.881126,151.2799,2,134
9188841,-33.714664,150.31996,2,150
9205013,-34.050167,151.15552,4,250
9213198,-35.72604,150.18869,8,155
9119912,-28.554161,153.50047,5,43
9023664,-35.081085,150.68939,8,187
9199117,-33.427017,151.44342,10,1425
9016285,-32.2356,152.475,6,175
9221344,-33.36103,151.48506,4,252
9109126,-34.702206,150.54094,2,230
9212146,-31.916363,152.4495,2,76
9201563,-28.539,153.548,2,99
9210634,-28.685568,153.61073,4,140
9097247,-34.72072,150.57558,4,252
9202481,-33.310974,151.52817,6,573
9198837,-33.9626,151.01894,4,148
9221509,-33.91098,151.06676,10,327
9184933,-35.73527,150.20224,8,209
9183217,-35.11483,150.66109,8,828
9184034,-28.569445,153.42046,10,443
9219598,-33.794655,151.28525,6,450
9026240,-34.464783,150.43674,9,975
9213896,-35.7082,150.175,4,242
9183202,-32.86142,151.25488,3,191
9216634,-30.75213,152.99962,2,300
9105212,-34.581688,150.86745,6,274
9133762,-31.429981,152.91805,4,72
9211141,-33.09573,151.65666,3,200
9221778,-33.87646,151.21341,6,302
9198417,-33.925617,151.25494,4,365
9203981,-30.27607,153.13904,2,134
9210101,-33.599644,151.31903,4,325
9189804,-31.476505,152.92618,12,279
9103392,-35.63,144.127,11,130
9182377,-32.280502,151.79445,6,200
9154175,-33.876495,151.21252,5,175
9014088,-32.7737,151.372,10,496
9221760,-28.651995,153.61577,9,806
9218137,-33.67889,151.27608,5,156
9032547,-33.1405,151.605,4,160
9208491,-34.026535,151.11736,2,75
9194062,-36.07958,146.90932,3,108
9027292,-37.250164,149.91066,7,160
9225706,-33.8383,151.206,2,128
9219376,-33.304947,151.52342,8,629
9218122,-35.7321,150.2,8,100
9215459,-33.312027,151.52477,6,328
9220062,-35.910744,150.15562,2,113
9179193,-33.698338,150.35818,4,137
9133763,-31.432169,152.90439,4,65
9107898,-33.8937,151.263,2,146
9163510,-32.252083,152.51709,8,298
9094643,-33.69619,150.31659,6,256
9179826,-33.408066,149.60133,7,144
9217297,-30.7467,152.993,4,99
9152487,-33.52276,151.3528,7,426
9224818,-33.34557,151.50102,4,145
9192962,-32.63249,151.49889,6,240
9219310,-33.823174,151.19731,3,143
9185834,-32.438423,151.79243,2,150
9179140,-37.068813,149.90898,6,200
9133752,-31.428284,152.91174,4,83
9101883,-35.29791,148.22643,7,337
9207224,-31.406282,152.57536,7,104
9131290,-33.27484,149.09431,2,150
9013560,-36.232197,149.12938,2,160
9202298,-30.206932,153.15404,4,204
9207903,-34.56919,150.3305,2,205
9223683,-33.3446,151.496,7,138
9217584,-28.494303,153.54686,6,187
9219758,-33.627426,150.2781,10,624
9133757,-31.441668,152.92494,5,65
9221894,-31.973879,151.91032,6,170
9187404,-34.438736,150.35652,4,313
9102585,-34.746628,150.82368,6,1200
9222107,-28.517666,153.50258,4,330
9176508,-32.375587,152.49493,5,102
9175720,-35.050655,150.67325,6,807
9122205,-35.9958,148.659,8,340
9221066,-30.805,152.97005,6,120
9014744,-33.71,150.334,4,205
9184278,-33.910896,151.26144,4,229
9208466,-30.7467,152.993,8,115
9150774,-34.994987,150.72746,6,148
9195228,-32.696697,151.34363,6,287
9200698,-35.330505,150.47375,8,177
9202106,-31.64859,152.81009,5,115
9172716,-34.75316,150.62875,10,767
9207938,-34.4778,150.418,2,245
9146934,-33.91237,151.26672,7,277
9003686,-30.458488,152.8951,3,225
9189779,-32.363262,149.53264,4,140
9187000,-33.44584,149.18655,2,185
9191892,-34.689327,150.15494,3,182
9162459,-32.68352,151.26155,2,345
9223704,-33.77072,151.28127,8,0
9005205,-32.389507,152.50284,12,400
9185854,-32.703705,151.27197,6,478
9212347,-33.11912,151.61717,12,287
9086092,-36.616436,149.59541,4,153
9033498,-35.996094,148.66045,4,110
9190834,-35.100655,150.6921,7,0
9166416,-33.78953,151.23944,4,266
9223584,-33.680084,150.21675,5,248
9071888,-28.624527,153.47131,5,250
9205415,-32.92849,151.7852,2,134
9200746,-29.86792,153.2658,5,163
9080070,-32.743435,151.10014,4,258
9195118,-28.276833,153.5771,4,269
9221662,-33.448387,151.44493,2,192
9084943,-34.5464,150.869,6,153
9109543,-33.5201,151.303,8,333
9176205,-32.737034,151.55414,4,165
9150662,-36.223145,150.13684,6,190
9217479,-28.510778,153.55074,6,176
9020486,-36.0698,146.93,6,195
9146018,-28.68907,153.61264,8,293
9034474,-33.875793,151.22212,2,222
9217699,-28.539,153.548,10,147
9221296,-33.486935,151.44211,8,411
9024284,-34.4887,150.419,8,597
9079809,-35.10153,150.65881,4,90
9198413,-32.85868,151.3057,14,560
9219261,-30.076538,153.20279,12,463
9208208,-34.5683,150.321,4,240
9027903,-32.1943,152.522,8,196
9063821,-34.75973,150.67094,6,213
9217035,-32.76135,151.30962,10,919
9155277,-32.690083,151.30116,2,305
9097087,-30.243694,153.14536,13,545
9216153,-34.526043,150.87195,4,104
9028828,-34.744274,150.53806,10,554
9183940,-31.090372,150.9296,8,498
9022568,-35.0147,150.825,10,750
9102735,-33.52473,151.37215,5,315
9194499,-32.720783,152.14557,5,117
9031287,-36.070984,146.91939,6,195
9182083,-33.847862,151.18188,4,322
9021933,-31.9603,141.445,4,190
9187791,-35.038597,150.66875,7,299
9110744,-30.170658,153.18834,2,220
9217379,-28.537605,153.54903,4,130
9204042,-33.53115,151.36086,10,543
9018457,-35.840504,150.18005,10,600
9133735,-31.443623,152.92505,4,51
9026785,-36.506588,148.30556,6,454
9102698,-32.385,152.498,8,169
9100648,-37.065876,149.89764,6,216
9173143,-33.797653,151.27133,2,202
9197889,-33.34318,151.4998,6,128
9217648,-35.993023,148.77528,10,270
9210349,-33.8701,151.252,7,795
9029061,-33.843082,151.22485,4,396
9193663,-32.384995,152.50166,7,244
9176856,-35.424706,150.23721,6,130
9186093,-30.744736,152.99205,6,106
9223545,-35.11561,150.6383,4,130
9203352,-34.74904,150.62955,2,210
9225122,-36.303074,150.13182,4,142
9199158,-32.923332,151.71268,4,96
9210987,-35.3393,150.474,8,0
9186472,-36.89781,149.91238,4,109
9004138,-32.778233,151.08594,6,120
9205532,-31.637156,152.82312,10,201
9219236,-30.499935,153.02167,7,122
9026193,-33.89538,151.17767,4,165
9066258,-28.66141,153.61848,6,551
9151139,-34.785294,150.6678,4,256
9163650,-33.75996,151.30022,4,561
9178387,-33.49716,151.4248,8,647
9212214,-33.891453,151.27332,6,204
9215138,-30.309195,153.13432,4,569
9192965,-32.632534,151.49895,6,240
9212115,-34.41733,150.89983,4,174
9226140,-35.10229,150.6541,6,165
9221199,-29.038023,152.01376,4,115
9032579,-35.8413,150.174,5,145
9218713,-36.87944,149.88292,8,250
9061044,-33.7128,150.341,6,470
9013383,-32.79679,151.35616,10,452
9065938,-35.0713,150.685,5,618
9214686,-33.888046,150.93002,8,275
9088071,-35.0696,150.676,10,629
9004486,-36.01518,148.76323,6,220
9102733,-33.53057,151.36015,12,701
9005974,-36.418137,148.61273,5,151
9008882,-32.353104,152.53438,6,300
9219635,-33.454777,151.4395,9,209
9224597,-32.671936,149.47893,4,132
9068420,-35.078022,150.69112,6,703
9113666,-32.59961,151.618,6,260
9204567,-33.65116,151.32002,8,764
9188224,-32.690037,151.30394,2,305
9185241,-33.856937,151.18521,4,0
9120297,-34.4964,150.473,8,895
9208563,-34.73399,150.52579,2,150
9151238,-35.34238,150.47066,10,289
9073962,-35.0821,150.687,11,801
9210079,-33.600376,151.31827,4,224
9166661,-33.203526,151.28156,4,106
9225720,-36.94327,149.90988,4,162
9222645,-32.556732,151.51437,6,304
9221763,-28.65171,153.61559,3,315
9027488,-33.8935,151.263,8,350
9174357,-33.959133,151.15723,10,331
9058853,-32.57299,149.60027,4,162
9107384,-32.82576,151.35152,8,182
9123195,-35.040012,150.66844,8,830
9181272,-36.1655,150.12593,2,66
9224668,-33.485588,151.44156,12,537
9188778,-32.672386,151.42384,10,1107
9097315,-31.9806,141.461,3,164
9204735,-35.58121,148.30351,7,142
9198733,-35.328663,150.4727,16,495
9211027,-32.661907,152.0431,10,174
9026221,-34.4778,150.418,6,675
9209233,-33.799255,151.2849,8,546
9160461,-30.29683,152.6184,7,147
9211125,-33.699993,150.33751,6,268
9029060,-33.7339,150.219,4,0
9193279,-35.058414,150.67336,10,297
9172596,-35.01302,150.8259,6,216
9202219,-36.35643,150.07657,4,113
4839567,-30.98764,150.26628,5,190
9032914,-32.951,151.501,2,120
9119708,-30.429253,152.66898,2,100
4854855,-34.739407,150.83003,3,132
9188324,-32.935295,151.76169,4,147
9153916,-35.203835,150.54597,5,147
9203060,-33.2879,149.10576,7,175
9184845,-30.416712,152.77457,2,240
9154747,-35.76431,150.21252,7,205
9172190,-35.11575,150.6272,6,165
9116807,-30.242691,153.14433,5,463
9175918,-32.44762,152.51572,10,150
9165320,-33.912086,151.2603,5,238
9097265,-35.063072,150.67244,14,429
9198589,-30.275991,153.13902,3,149
9224857,-35.006798,150.70428,4,261
9213329,-30.10883,153.20085,4,203
9100812,-33.311882,151.52437,6,422
9194610,-33.889164,151.28249,6,292
9018052,-32.3436,152.54,6,465
9134551,-33.89467,151.2735,4,165
9178953,-33.468517,151.43083,10,543
9186441,-36.894535,149.92519,8,0
9030382,-32.962196,151.2963,4,189
9026150,-28.307764,153.57141,8,347
9209118,-33.965206,151.14897,10,424
9211897,-33.911762,151.26411,7,850
9031477,-35.0576,150.673,4,182
9134635,-33.876312,151.21204,4,175
9162269,-36.753487,149.67429,2,84
9176826,-37.059864,149.90814,6,150
9201003,-35.1578,150.59036,7,195
9213548,-34.73447,150.40877,12,1500
9198911,-33.977146,151.23788,8,507
9215803,-28.2547,153.576,11,800
9111644,-28.6584,153.432,4,157
9209307,-33.716034,150.31561,4,157
9186019,-33.699226,151.28783,4,83
9081813,-33.713596,150.32843,4,239
9216480,-28.7957,153.594,6,239
9034524,-32.7205,152.135,6,580
9068269,-36.53521,150.03693,10,713
9144525,-34.705956,150.58186,8,540
9183644,-33.60421,151.14369,4,213
9192451,-28.6434,153.612,2,505
9186481,-36.851505,149.93411,6,182
9082530,-34.351826,150.91806,4,0
9030468,-36.407116,148.63498,2,129
9212049,-33.891567,151.26479,2,134
9217428,-33.723267,150.37144,8,454
9176473,-37.047745,149.90164,5,90
9005979,-32.77782,151.08334,8,378
9160946,-36.065025,150.1301,4,100
9110238,-33.9859,151.04,4,89
